,Area Code,Item Code,Element Code,Max Year Code
16304,5300,210081M,6132,20212023
16305,5300,210081M,61321,20212023
16306,5300,210081M,61322,20212023
16307,5300,210090,6121,2023
16308,5300,210090,61211,2023
16309,5300,210090,61212,2023
16310,5300,210090F,6121,2023
16311,5300,210090F,61211,2023
16312,5300,210090F,61212,2023
16313,5300,210090M,6121,2023
16314,5300,210090M,61211,2023
16315,5300,210090M,61212,2023
16316,5300,210090R,6121,2023
16317,5300,210090R,61211,2023
16318,5300,210090R,61212,2023
16319,5300,210090TSUB,6121,2023
16320,5300,210090TSUB,61211,2023
16321,5300,210090TSUB,61212,2023
16322,5300,210090U,6121,2023
16323,5300,210090U,61211,2023
16324,5300,210090U,61212,2023
16325,5300,210091,6121,20212023
16326,5300,210091,61211,20212023
16327,5300,210091,61212,20212023
16328,5300,210091F,6121,20212023
16329,5300,210091F,61211,20212023
16330,5300,210091F,61212,20212023
16331,5300,210091M,6121,20212023
16332,5300,210091M,61211,20212023
16333,5300,210091M,61212,20212023
16334,5300,21010,6121,20212023
16335,5300,21012,6121,20202022
16336,5300,21013,6123,20202022
16337,5300,21014,6123,20202022
16338,5300,21016,6124,2019
16339,5300,21025,6121,2022
16340,5300,210250,6132,2022
16341,5300,21026,6121,2022
16342,5300,210260,6132,2023
16343,5300,21031,6128,2023
16344,5300,21033,6121,20202022
16345,5300,21034,6121,20202022
16346,5300,21035,6121,20202022
16347,5300,210400,6121,2023
16348,5300,210400,61211,2023
16349,5300,210400,61212,2023
16350,5300,210400F,6121,2023
16351,5300,210400F,61211,2023
16352,5300,210400F,61212,2023
16353,5300,210400M,6121,2023
16354,5300,210400M,61211,2023
16355,5300,210400M,61212,2023
16356,5300,210400R,6121,2023
16357,5300,210400R,61211,2023
16358,5300,210400R,61212,2023
16359,5300,210400TSUB,6121,2023
16360,5300,210400TSUB,61211,2023
16361,5300,210400TSUB,61212,2023
16362,5300,210400U,6121,2023
16363,5300,210400U,61211,2023
16364,5300,210400U,61212,2023
16365,5300,210401,6121,20212023
16366,5300,210401,61211,20212023
16367,5300,210401,61212,20212023
16368,5300,210401F,6121,20212023
16369,5300,210401F,61211,20212023
16370,5300,210401F,61212,20212023
16371,5300,210401M,6121,20212023
16372,5300,210401M,61211,20212023
16373,5300,210401M,61212,20212023
16374,5300,21041,6121,2022
16375,5300,210410,6132,2022
16376,5300,21042,6121,2022
16377,5300,210420,6132,2022
16378,5300,21043,6121,2019
16379,5300,210430,6132,2019
16380,5300,21044,6121,2022
16381,5300,21045,6121,2022
16382,5300,21046,6121,2022
16383,5300,21047,6121,2022
16384,5300,21048,6121,2022
16385,5300,21049,6121,2020
16386,5300,210490,6132,2020
16387,5300,21056,6128,2023
16388,5300,21057,6128,2023
16389,5300,21061,6123,20202022
16390,5300,22000,6128,20212023
16391,5300,220001,6128,2023
16392,5300,22013,6126,2022
16393,5301,210010,6132,2023
16394,5301,210011,6132,20212023
16395,5301,210040,6121,2023
16396,5301,210041,6121,20212023
16397,5301,210070,6132,2023
16398,5301,210070,61321,2023
16399,5301,210070,61322,2023
16400,5301,210070F,6132,2023
16401,5301,210070F,61321,2023
16402,5301,210070F,61322,2023
16403,5301,210070M,6132,2023
16404,5301,210070M,61321,2023
16405,5301,210070M,61322,2023
16406,5301,210071,6132,20212023
16407,5301,210071,61321,20212023
16408,5301,210071,61322,20212023
16409,5301,210071F,6132,20212023
16410,5301,210071F,61321,20212023
16411,5301,210071F,61322,20212023
16412,5301,210071M,6132,20212023
16413,5301,210071M,61321,20212023
16414,5301,210071M,61322,20212023
16415,5301,210080,6132,2023
16416,5301,210080,61321,2023
16417,5301,210080,61322,2023
16418,5301,210080F,6132,2023
16419,5301,210080F,61321,2023
16420,5301,210080F,61322,2023
16421,5301,210080M,6132,2023
16422,5301,210080M,61321,2023
16423,5301,210080M,61322,2023
16424,5301,210081,6132,20212023
16425,5301,210081,61321,20212023
16426,5301,210081,61322,20212023
16427,5301,210081F,6132,20212023
16428,5301,210081F,61321,20212023
16429,5301,210081F,61322,20212023
16430,5301,210081M,6132,20212023
16431,5301,210081M,61321,20212023
16432,5301,210081M,61322,20212023
16433,5301,210090,6121,2023
16434,5301,210090,61211,2023
16435,5301,210090,61212,2023
16436,5301,210090F,6121,2023
16437,5301,210090F,61211,2023
16438,5301,210090F,61212,2023
16439,5301,210090M,6121,2023
16440,5301,210090M,61211,2023
16441,5301,210090M,61212,2023
16442,5301,210090R,6121,2023
16443,5301,210090R,61211,2023
16444,5301,210090R,61212,2023
16445,5301,210090TSUB,6121,2023
16446,5301,210090TSUB,61211,2023
16447,5301,210090TSUB,61212,2023
16448,5301,210090U,6121,2023
16449,5301,210090U,61211,2023
16450,5301,210090U,61212,2023
16451,5301,210091,6121,20212023
16452,5301,210091,61211,20212023
16453,5301,210091,61212,20212023
16454,5301,210091F,6121,20212023
16455,5301,210091F,61211,20212023
16456,5301,210091F,61212,20212023
16457,5301,210091M,6121,20212023
16458,5301,210091M,61211,20212023
16459,5301,210091M,61212,20212023
16460,5301,21010,6121,20212023
16461,5301,21012,6121,20202022
16462,5301,21013,6123,20202022
16463,5301,21014,6123,20202022
16464,5301,21016,6124,2021
16465,5301,21025,6121,2022
16466,5301,210250,6132,2022
16467,5301,21026,6121,2022
16468,5301,210260,6132,2023
16469,5301,21031,6128,2023
16470,5301,21033,6121,20202022
16471,5301,21034,6121,20202022
16472,5301,21035,6121,20202022
16473,5301,210400,6121,2023
16474,5301,210400,61211,2023
16475,5301,210400,61212,2023
16476,5301,210400F,6121,2023
16477,5301,210400F,61211,2023
16478,5301,210400F,61212,2023
16479,5301,210400M,6121,2023
16480,5301,210400M,61211,2023
16481,5301,210400M,61212,2023
16482,5301,210400R,6121,2023
16483,5301,210400R,61211,2023
16484,5301,210400R,61212,2023
16485,5301,210400TSUB,6121,2023
16486,5301,210400TSUB,61211,2023
16487,5301,210400TSUB,61212,2023
16488,5301,210400U,6121,2023
16489,5301,210400U,61211,2023
16490,5301,210400U,61212,2023
16491,5301,210401,6121,20212023
16492,5301,210401,61211,20212023
16493,5301,210401,61212,20212023
16494,5301,210401F,6121,20212023
16495,5301,210401F,61211,20212023
16496,5301,210401F,61212,20212023
16497,5301,210401M,6121,20212023
16498,5301,210401M,61211,20212023
16499,5301,210401M,61212,20212023
16500,5301,21041,6121,2022
16501,5301,210410,6132,2022
16502,5301,21042,6121,2022
16503,5301,210420,6132,2022
16504,5301,21043,6121,2019
16505,5301,210430,6132,2019
16506,5301,21044,6121,2022
16507,5301,21045,6121,2022
16508,5301,21046,6121,2022
16509,5301,21047,6121,2022
16510,5301,21048,6121,2022
16511,5301,21049,6121,2020
16512,5301,210490,6132,2020
16513,5301,21056,6128,2023
16514,5301,21057,6128,2023
16515,5301,21061,6123,20202022
16516,5301,22000,6128,20212023
16517,5301,220001,6128,2023
16518,5301,22013,6126,2022
16519,5302,210010,6132,2023
16520,5302,210011,6132,20212023
16521,5302,210040,6121,2023
16522,5302,210041,6121,20212023
16523,5302,210070,6132,2023
16524,5302,210070,61321,2023
16525,5302,210070,61322,2023
16526,5302,210070F,6132,2023
16527,5302,210070F,61321,2023
16528,5302,210070F,61322,2023
16529,5302,210070M,6132,2023
16530,5302,210070M,61321,2023
16531,5302,210070M,61322,2023
16532,5302,210071,6132,20212023
16533,5302,210071,61321,20212023
16534,5302,210071,61322,20212023
16535,5302,210071F,6132,20212023
16536,5302,210071F,61321,20212023
16537,5302,210071F,61322,20212023
16538,5302,210071M,6132,20212023
16539,5302,210071M,61321,20212023
16540,5302,210071M,61322,20212023
16541,5302,210080,6132,2023
16542,5302,210080,61321,2023
16543,5302,210080,61322,2023
16544,5302,210080F,6132,2023
16545,5302,210080F,61321,2023
16546,5302,210080F,61322,2023
16547,5302,210080M,6132,2023
16548,5302,210080M,61321,2023
16549,5302,210080M,61322,2023
16550,5302,210081,6132,20212023
16551,5302,210081,61321,20212023
16552,5302,210081,61322,20212023
16553,5302,210081F,6132,20212023
16554,5302,210081F,61321,20212023
16555,5302,210081F,61322,20212023
16556,5302,210081M,6132,20212023
16557,5302,210081M,61321,20212023
16558,5302,210081M,61322,20212023
16559,5302,210090,6121,2023
16560,5302,210090,61211,2023
16561,5302,210090,61212,2023
16562,5302,210090F,6121,2023
16563,5302,210090F,61211,2023
16564,5302,210090F,61212,2023
16565,5302,210090M,6121,2023
16566,5302,210090M,61211,2023
16567,5302,210090M,61212,2023
16568,5302,210090R,6121,2023
16569,5302,210090R,61211,2023
16570,5302,210090R,61212,2023
16571,5302,210090TSUB,6121,2023
16572,5302,210090TSUB,61211,2023
16573,5302,210090TSUB,61212,2023
16574,5302,210090U,6121,2023
16575,5302,210090U,61211,2023
16576,5302,210090U,61212,2023
16577,5302,210091,6121,20212023
16578,5302,210091,61211,20212023
16579,5302,210091,61212,20212023
16580,5302,210091F,6121,20212023
16581,5302,210091F,61211,20212023
16582,5302,210091F,61212,20212023
16583,5302,210091M,6121,20212023
16584,5302,210091M,61211,20212023
16585,5302,210091M,61212,20212023
16586,5302,21010,6121,20212023
16587,5302,21012,6121,20202022
16588,5302,21013,6123,20202022
16589,5302,21014,6123,20202022
16590,5302,21016,6124,2021
16591,5302,21025,6121,2022
16592,5302,210250,6132,2022
16593,5302,21026,6121,2022
16594,5302,210260,6132,2023
16595,5302,21031,6128,2023
16596,5302,21033,6121,20202022
16597,5302,21034,6121,20202022
16598,5302,21035,6121,20202022
16599,5302,210400,6121,2023
16600,5302,210400,61211,2023
16601,5302,210400,61212,2023
16602,5302,210400F,6121,2023
16603,5302,210400F,61211,2023
16604,5302,210400F,61212,2023
16605,5302,210400M,6121,2023
16606,5302,210400M,61211,2023
16607,5302,210400M,61212,2023
16608,5302,210400R,6121,2023
16609,5302,210400R,61211,2023
16610,5302,210400R,61212,2023
16611,5302,210400TSUB,6121,2023
16612,5302,210400TSUB,61211,2023
16613,5302,210400TSUB,61212,2023
16614,5302,210400U,6121,2023
16615,5302,210400U,61211,2023
16616,5302,210400U,61212,2023
16617,5302,210401,6121,20212023
16618,5302,210401,61211,20212023
16619,5302,210401,61212,20212023
16620,5302,210401F,6121,20212023
16621,5302,210401F,61211,20212023
16622,5302,210401F,61212,20212023
16623,5302,210401M,6121,20212023
16624,5302,210401M,61211,20212023
16625,5302,210401M,61212,20212023
16626,5302,21041,6121,2022
16627,5302,210410,6132,2022
16628,5302,21042,6121,2022
16629,5302,210420,6132,2022
16630,5302,21043,6121,2019
16631,5302,210430,6132,2019
16632,5302,21044,6121,2022
16633,5302,21046,6121,2022
16634,5302,21048,6121,2022
16635,5302,21049,6121,2020
16636,5302,210490,6132,2020
16637,5302,21056,6128,2023
16638,5302,21057,6128,2023
16639,5302,21061,6123,20202022
16640,5302,22000,6128,20212023
16641,5302,220001,6128,2023
16642,5302,22013,6126,2022
16643,5303,210010,6132,2023
16644,5303,210011,6132,20212023
16645,5303,210040,6121,2023
16646,5303,210041,6121,20212023
16647,5303,210070,6132,2023
16648,5303,210070,61321,2023
16649,5303,210070,61322,2023
16650,5303,210070F,6132,2023
16651,5303,210070F,61321,2023
16652,5303,210070F,61322,2023
16653,5303,210070M,6132,2023
16654,5303,210070M,61321,2023
16655,5303,210070M,61322,2023
16656,5303,210071,6132,20212023
16657,5303,210071,61321,20212023
16658,5303,210071,61322,20212023
16659,5303,210071F,6132,20212023
16660,5303,210071F,61321,20212023
16661,5303,210071F,61322,20212023
16662,5303,210071M,6132,20212023
16663,5303,210071M,61321,20212023
16664,5303,210071M,61322,20212023
16665,5303,210080,6132,2023
16666,5303,210080,61321,2023
16667,5303,210080,61322,2023
16668,5303,210080F,6132,2023
16669,5303,210080F,61321,2023
16670,5303,210080F,61322,2023
16671,5303,210080M,6132,2023
16672,5303,210080M,61321,2023
16673,5303,210080M,61322,2023
16674,5303,210081,6132,20212023
16675,5303,210081,61321,20212023
16676,5303,210081,61322,20212023
16677,5303,210081F,6132,20212023
16678,5303,210081F,61321,20212023
16679,5303,210081F,61322,20212023
16680,5303,210081M,6132,20212023
16681,5303,210081M,61321,20212023
16682,5303,210081M,61322,20212023
16683,5303,210090,6121,2023
16684,5303,210090,61211,2023
16685,5303,210090,61212,2023
16686,5303,210090F,6121,2023
16687,5303,210090F,61211,2023
16688,5303,210090F,61212,2023
16689,5303,210090M,6121,2023
16690,5303,210090M,61211,2023
16691,5303,210090M,61212,2023
16692,5303,210090R,6121,2023
16693,5303,210090R,61211,2023
16694,5303,210090R,61212,2023
16695,5303,210090TSUB,6121,2023
16696,5303,210090TSUB,61211,2023
16697,5303,210090TSUB,61212,2023
16698,5303,210090U,6121,2023
16699,5303,210090U,61211,2023
16700,5303,210090U,61212,2023
16701,5303,210091,6121,20212023
16702,5303,210091,61211,20212023
16703,5303,210091,61212,20212023
16704,5303,210091F,6121,20212023
16705,5303,210091F,61211,20212023
16706,5303,210091F,61212,20212023
16707,5303,210091M,6121,20212023
16708,5303,210091M,61211,20212023
16709,5303,210091M,61212,20212023
16710,5303,21010,6121,20212023
16711,5303,21012,6121,20202022
16712,5303,21013,6123,20202022
16713,5303,21014,6123,20202022
16714,5303,21016,6124,2021
16715,5303,21025,6121,2022
16716,5303,210250,6132,2022
16717,5303,21026,6121,2022
16718,5303,210260,6132,2023
16719,5303,21031,6128,2023
16720,5303,21033,6121,20202022
16721,5303,21034,6121,20202022
16722,5303,21035,6121,20202022
16723,5303,210400,6121,2023
16724,5303,210400,61211,2023
16725,5303,210400,61212,2023
16726,5303,210400F,6121,2023
16727,5303,210400F,61211,2023
16728,5303,210400F,61212,2023
16729,5303,210400M,6121,2023
16730,5303,210400M,61211,2023
16731,5303,210400M,61212,2023
16732,5303,210400R,6121,2023
16733,5303,210400R,61211,2023
16734,5303,210400R,61212,2023
16735,5303,210400TSUB,6121,2023
16736,5303,210400TSUB,61211,2023
16737,5303,210400TSUB,61212,2023
16738,5303,210400U,6121,2023
16739,5303,210400U,61211,2023
16740,5303,210400U,61212,2023
16741,5303,210401,6121,20212023
16742,5303,210401,61211,20212023
16743,5303,210401,61212,20212023
16744,5303,210401F,6121,20212023
16745,5303,210401F,61211,20212023
16746,5303,210401F,61212,20212023
16747,5303,210401M,6121,20212023
16748,5303,210401M,61211,20212023
16749,5303,210401M,61212,20212023
16750,5303,21041,6121,2022
16751,5303,210410,6132,2022
16752,5303,21042,6121,2022
16753,5303,210420,6132,2022
16754,5303,21043,6121,2019
16755,5303,210430,6132,2019
16756,5303,21044,6121,2022
16757,5303,21046,6121,2022
16758,5303,21048,6121,2022
16759,5303,21049,6121,2020
16760,5303,210490,6132,2020
16761,5303,21056,6128,2023
16762,5303,21057,6128,2023
16763,5303,21061,6123,20202022
16764,5303,22000,6128,20212023
16765,5303,220001,6128,2023
16766,5303,22013,6126,2022
16767,5304,210010,6132,2023
16768,5304,210011,6132,20212023
16769,5304,210040,6121,2023
16770,5304,210041,6121,20212023
16771,5304,210070,6132,2023
16772,5304,210070,61321,2023
16773,5304,210070,61322,2023
16774,5304,210070F,6132,2023
16775,5304,210070F,61321,2023
16776,5304,210070F,61322,2023
16777,5304,210070M,6132,2023
16778,5304,210070M,61321,2023
16779,5304,210070M,61322,2023
16780,5304,210071,6132,20212023
16781,5304,210071,61321,20212023
16782,5304,210071,61322,20212023
16783,5304,210071F,6132,20212023
16784,5304,210071F,61321,20212023
16785,5304,210071F,61322,20212023
16786,5304,210071M,6132,20212023
16787,5304,210071M,61321,20212023
16788,5304,210071M,61322,20212023
16789,5304,210080,6132,2023
16790,5304,210080,61321,2023
16791,5304,210080,61322,2023
16792,5304,210080F,6132,2023
16793,5304,210080F,61321,2023
16794,5304,210080F,61322,2023
16795,5304,210080M,6132,2023
16796,5304,210080M,61321,2023
16797,5304,210080M,61322,2023
16798,5304,210081,6132,20212023
16799,5304,210081,61321,20212023
16800,5304,210081,61322,20212023
16801,5304,210081F,6132,20212023
16802,5304,210081F,61321,20212023
16803,5304,210081F,61322,20212023
16804,5304,210081M,6132,20212023
16805,5304,210081M,61321,20212023
16806,5304,210081M,61322,20212023
16807,5304,210090,6121,2023
16808,5304,210090,61211,2023
16809,5304,210090,61212,2023
16810,5304,210090F,6121,2023
16811,5304,210090F,61211,2023
16812,5304,210090F,61212,2023
16813,5304,210090M,6121,2023
16814,5304,210090M,61211,2023
16815,5304,210090M,61212,2023
16816,5304,210090R,6121,2023
16817,5304,210090R,61211,2023
16818,5304,210090R,61212,2023
16819,5304,210090TSUB,6121,2023
16820,5304,210090TSUB,61211,2023
16821,5304,210090TSUB,61212,2023
16822,5304,210090U,6121,2023
16823,5304,210090U,61211,2023
16824,5304,210090U,61212,2023
16825,5304,210091,6121,20212023
16826,5304,210091,61211,20212023
16827,5304,210091,61212,20212023
16828,5304,210091F,6121,20212023
16829,5304,210091F,61211,20212023
16830,5304,210091F,61212,20212023
16831,5304,210091M,6121,20212023
16832,5304,210091M,61211,20212023
16833,5304,210091M,61212,20212023
16834,5304,21010,6121,20212023
16835,5304,21012,6121,20202022
16836,5304,21013,6123,20202022
16837,5304,21014,6123,20202022
16838,5304,21025,6121,2022
16839,5304,210250,6132,2022
16840,5304,21026,6121,2022
16841,5304,210260,6132,2023
16842,5304,21031,6128,2023
16843,5304,21033,6121,20202022
16844,5304,21034,6121,20202022
16845,5304,21035,6121,20202022
16846,5304,210400,6121,2023
16847,5304,210400,61211,2023
16848,5304,210400,61212,2023
16849,5304,210400F,6121,2023
16850,5304,210400F,61211,2023
16851,5304,210400F,61212,2023
16852,5304,210400M,6121,2023
16853,5304,210400M,61211,2023
16854,5304,210400M,61212,2023
16855,5304,210400R,6121,2023
16856,5304,210400R,61211,2023
16857,5304,210400R,61212,2023
16858,5304,210400TSUB,6121,2023
16859,5304,210400TSUB,61211,2023
16860,5304,210400TSUB,61212,2023
16861,5304,210400U,6121,2023
16862,5304,210400U,61211,2023
16863,5304,210400U,61212,2023
16864,5304,210401,6121,20212023
16865,5304,210401,61211,20212023
16866,5304,210401,61212,20212023
16867,5304,210401F,6121,20212023
16868,5304,210401F,61211,20212023
16869,5304,210401F,61212,20212023
16870,5304,210401M,6121,20212023
16871,5304,210401M,61211,20212023
16872,5304,210401M,61212,20212023
16873,5304,21041,6121,2022
16874,5304,210410,6132,2022
16875,5304,21042,6121,2022
16876,5304,210420,6132,2022
16877,5304,21043,6121,2019
16878,5304,210430,6132,2019
16879,5304,21044,6121,2022
16880,5304,21045,6121,2022
16881,5304,21046,6121,2022
16882,5304,21047,6121,2022
16883,5304,21048,6121,2022
16884,5304,21049,6121,2020
16885,5304,210490,6132,2020
16886,5304,21056,6128,2023
16887,5304,21057,6128,2023
16888,5304,21061,6123,20202022
16889,5304,22000,6128,20212023
16890,5304,220001,6128,2023
16891,5304,22013,6126,2022
16892,5305,210010,6132,2023
16893,5305,210011,6132,20212023
16894,5305,210040,6121,2023
16895,5305,210041,6121,20212023
16896,5305,210070,6132,2023
16897,5305,210070,61321,2023
16898,5305,210070,61322,2023
16899,5305,210070F,6132,2023
16900,5305,210070F,61321,2023
16901,5305,210070F,61322,2023
16902,5305,210070M,6132,2023
16903,5305,210070M,61321,2023
16904,5305,210070M,61322,2023
16905,5305,210071,6132,20212023
16906,5305,210071,61321,20212023
16907,5305,210071,61322,20212023
16908,5305,210071F,6132,20212023
16909,5305,210071F,61321,20212023
16910,5305,210071F,61322,20212023
16911,5305,210071M,6132,20212023
16912,5305,210071M,61321,20212023
16913,5305,210071M,61322,20212023
16914,5305,210080,6132,2023
16915,5305,210080,61321,2023
16916,5305,210080,61322,2023
16917,5305,210080F,6132,2023
16918,5305,210080F,61321,2023
16919,5305,210080F,61322,2023
16920,5305,210080M,6132,2023
16921,5305,210080M,61321,2023
16922,5305,210080M,61322,2023
16923,5305,210081,6132,20212023
16924,5305,210081,61321,20212023
16925,5305,210081,61322,20212023
16926,5305,210081F,6132,20212023
16927,5305,210081F,61321,20212023
16928,5305,210081F,61322,20212023
16929,5305,210081M,6132,20212023
16930,5305,210081M,61321,20212023
16931,5305,210081M,61322,20212023
16932,5305,210090,6121,2023
16933,5305,210090,61211,2023
16934,5305,210090,61212,2023
16935,5305,210090F,6121,2023
16936,5305,210090F,61211,2023
16937,5305,210090F,61212,2023
16938,5305,210090M,6121,2023
16939,5305,210090M,61211,2023
16940,5305,210090M,61212,2023
16941,5305,210090R,6121,2023
16942,5305,210090R,61211,2023
16943,5305,210090R,61212,2023
16944,5305,210090TSUB,6121,2023
16945,5305,210090TSUB,61211,2023
16946,5305,210090TSUB,61212,2023
16947,5305,210090U,6121,2023
16948,5305,210090U,61211,2023
16949,5305,210090U,61212,2023
16950,5305,210091,6121,20212023
16951,5305,210091,61211,20212023
16952,5305,210091,61212,20212023
16953,5305,210091F,6121,20212023
16954,5305,210091F,61211,20212023
16955,5305,210091F,61212,20212023
16956,5305,210091M,6121,20212023
16957,5305,210091M,61211,20212023
16958,5305,210091M,61212,20212023
16959,5305,21010,6121,20212023
16960,5305,21012,6121,20202022
16961,5305,21013,6123,20202022
16962,5305,21014,6123,20202022
16963,5305,21016,6124,2010
16964,5305,21025,6121,2022
16965,5305,210250,6132,2022
16966,5305,21026,6121,2022
16967,5305,210260,6132,2023
16968,5305,21031,6128,2023
16969,5305,21033,6121,20202022
16970,5305,21034,6121,20202022
16971,5305,21035,6121,20202022
16972,5305,210400,6121,2023
16973,5305,210400,61211,2023
16974,5305,210400,61212,2023
16975,5305,210400F,6121,2023
16976,5305,210400F,61211,2023
16977,5305,210400F,61212,2023
16978,5305,210400M,6121,2023
16979,5305,210400M,61211,2023
16980,5305,210400M,61212,2023
16981,5305,210400R,6121,2023
16982,5305,210400R,61211,2023
16983,5305,210400R,61212,2023
16984,5305,210400TSUB,6121,2023
16985,5305,210400TSUB,61211,2023
16986,5305,210400TSUB,61212,2023
16987,5305,210400U,6121,2023
16988,5305,210400U,61211,2023
16989,5305,210400U,61212,2023
16990,5305,210401,6121,20212023
16991,5305,210401,61211,20212023
16992,5305,210401,61212,20212023
16993,5305,210401F,6121,20212023
16994,5305,210401F,61211,20212023
16995,5305,210401F,61212,20212023
16996,5305,210401M,6121,20212023
16997,5305,210401M,61211,20212023
16998,5305,210401M,61212,20212023
16999,5305,21041,6121,2022
17000,5305,210410,6132,2022
17001,5305,21042,6121,2022
17002,5305,210420,6132,2022
17003,5305,21043,6121,2019
17004,5305,210430,6132,2019
17005,5305,21044,6121,2022
17006,5305,21045,6121,2022
17007,5305,21046,6121,2022
17008,5305,21047,6121,2022
17009,5305,21048,6121,2022
17010,5305,21049,6121,2020
17011,5305,210490,6132,2020
17012,5305,21056,6128,2023
17013,5305,21057,6128,2023
17014,5305,21061,6123,20202022
17015,5305,22000,6128,20212023
17016,5305,220001,6128,2023
17017,5305,22013,6126,2022
17018,5306,210010,6132,2023
17019,5306,210011,6132,20212023
17020,5306,210040,6121,2023
17021,5306,210041,6121,20212023
17022,5306,210070,6132,2023
17023,5306,210070,61321,2023
17024,5306,210070,61322,2023
17025,5306,210070F,6132,2023
17026,5306,210070F,61321,2023
17027,5306,210070F,61322,2023
17028,5306,210070M,6132,2023
17029,5306,210070M,61321,2023
17030,5306,210070M,61322,2023
17031,5306,210071,6132,20212023
17032,5306,210071,61321,20212023
17033,5306,210071,61322,20212023
17034,5306,210071F,6132,20212023
17035,5306,210071F,61321,20212023
17036,5306,210071F,61322,20212023
17037,5306,210071M,6132,20212023
17038,5306,210071M,61321,20212023
17039,5306,210071M,61322,20212023
17040,5306,210080,6132,2023
17041,5306,210080,61321,2023
17042,5306,210080,61322,2023
17043,5306,210080F,6132,2023
17044,5306,210080F,61321,2023
17045,5306,210080F,61322,2023
17046,5306,210080M,6132,2023
17047,5306,210080M,61321,2023
17048,5306,210080M,61322,2023
17049,5306,210081,6132,20212023
17050,5306,210081,61321,20212023
17051,5306,210081,61322,20212023
17052,5306,210081F,6132,20212023
17053,5306,210081F,61321,20212023
17054,5306,210081F,61322,20212023
17055,5306,210081M,6132,20212023
17056,5306,210081M,61321,20212023
17057,5306,210081M,61322,20212023
17058,5306,210090,6121,2023
17059,5306,210090,61211,2023
17060,5306,210090,61212,2023
17061,5306,210090F,6121,2023
17062,5306,210090F,61211,2023
17063,5306,210090F,61212,2023
17064,5306,210090M,6121,2023
17065,5306,210090M,61211,2023
17066,5306,210090M,61212,2023
17067,5306,210090R,6121,2023
17068,5306,210090R,61211,2023
17069,5306,210090R,61212,2023
17070,5306,210090TSUB,6121,2023
17071,5306,210090TSUB,61211,2023
17072,5306,210090TSUB,61212,2023
17073,5306,210090U,6121,2023
17074,5306,210090U,61211,2023
17075,5306,210090U,61212,2023
17076,5306,210091,6121,20212023
17077,5306,210091,61211,20212023
17078,5306,210091,61212,20212023
17079,5306,210091F,6121,20212023
17080,5306,210091F,61211,20212023
17081,5306,210091F,61212,20212023
17082,5306,210091M,6121,20212023
17083,5306,210091M,61211,20212023
17084,5306,210091M,61212,20212023
17085,5306,21010,6121,20212023
17086,5306,21012,6121,20202022
17087,5306,21013,6123,20202022
17088,5306,21014,6123,20202022
17089,5306,21016,6124,2021
17090,5306,21025,6121,2022
17091,5306,210250,6132,2022
17092,5306,21026,6121,2022
17093,5306,210260,6132,2023
17094,5306,21031,6128,2023
17095,5306,21033,6121,20202022
17096,5306,21034,6121,20202022
17097,5306,21035,6121,20202022
17098,5306,210400,6121,2023
17099,5306,210400,61211,2023
17100,5306,210400,61212,2023
17101,5306,210400F,6121,2023
17102,5306,210400F,61211,2023
17103,5306,210400F,61212,2023
17104,5306,210400M,6121,2023
17105,5306,210400M,61211,2023
17106,5306,210400M,61212,2023
17107,5306,210400R,6121,2023
17108,5306,210400R,61211,2023
17109,5306,210400R,61212,2023
17110,5306,210400TSUB,6121,2023
17111,5306,210400TSUB,61211,2023
17112,5306,210400TSUB,61212,2023
17113,5306,210400U,6121,2023
17114,5306,210400U,61211,2023
17115,5306,210400U,61212,2023
17116,5306,210401,6121,20212023
17117,5306,210401,61211,20212023
17118,5306,210401,61212,20212023
17119,5306,210401F,6121,20212023
17120,5306,210401F,61211,20212023
17121,5306,210401F,61212,20212023
17122,5306,210401M,6121,20212023
17123,5306,210401M,61211,20212023
17124,5306,210401M,61212,20212023
17125,5306,21041,6121,2022
17126,5306,210410,6132,2022
17127,5306,21042,6121,2022
17128,5306,210420,6132,2022
17129,5306,21043,6121,2019
17130,5306,210430,6132,2019
17131,5306,21044,6121,2022
17132,5306,21045,6121,2022
17133,5306,21046,6121,2022
17134,5306,21047,6121,2022
17135,5306,21048,6121,2022
17136,5306,21049,6121,2020
17137,5306,210490,6132,2020
17138,5306,21056,6128,2023
17139,5306,21057,6128,2023
17140,5306,21061,6123,20202022
17141,5306,22000,6128,20212023
17142,5306,220001,6128,2023
17143,5306,22013,6126,2022
17144,5307,210010,6132,2023
17145,5307,210011,6132,20212023
17146,5307,210040,6121,2023
17147,5307,210041,6121,20212023
17148,5307,210070,6132,2023
17149,5307,210070,61321,2023
17150,5307,210070,61322,2023
17151,5307,210070F,6132,2023
17152,5307,210070F,61321,2023
17153,5307,210070F,61322,2023
17154,5307,210070M,6132,2023
17155,5307,210070M,61321,2023
17156,5307,210070M,61322,2023
17157,5307,210071,6132,20212023
17158,5307,210071,61321,20212023
17159,5307,210071,61322,20212023
17160,5307,210071F,6132,20212023
17161,5307,210071F,61321,20212023
17162,5307,210071F,61322,20212023
17163,5307,210071M,6132,20212023
17164,5307,210071M,61321,20212023
17165,5307,210071M,61322,20212023
17166,5307,210080,6132,2023
17167,5307,210080,61321,2023
17168,5307,210080,61322,2023
17169,5307,210080F,6132,2023
17170,5307,210080F,61321,2023
17171,5307,210080F,61322,2023
17172,5307,210080M,6132,2023
17173,5307,210080M,61321,2023
17174,5307,210080M,61322,2023
